Cost Center;Name;Company Code;Profit Center;Profit Center Name;Functional Area;PC Only;Segment
2000000007;ALON LOUISIANA HLDG;1710 (Delek US Holdings, Inc.);20000009 (Alon Louisana Hldg);Alon Louisana Hldg;"YB40 (G&A; D&A IN COS)";20000009;Refining
2000000008;ALON REF LOUISIANA;1710 (Delek US Holdings, Inc.);20000010 (Alon Ref Louisiana);Alon Ref Louisiana;"YB40 (G&A; D&A IN COS)";20000010;Refining
2000000009;ALON USA REF G&A;1710 (Delek US Holdings, Inc.);20000003 (Alon USA Ref.);Alon USA Ref.;"YB40 (G&A; D&A IN COS)";20000003;Refining
2000000010;PP&E BIG SPRING REF;1710 (Delek US Holdings, Inc.);20000003 (Alon USA Ref.);Alon USA Ref.;"YB40 (G&A; D&A IN COS)";20000003;Refining
2000000011;PP&E BIG SPRING ASP;1710 (Delek US Holdings, Inc.);20000003 (Alon USA Ref.);Alon USA Ref.;"YB40 (G&A; D&A IN COS)";20000003;Refining
2000000012;PARAMOUNT OF OREGON;1710 (Delek US Holdings, Inc.);20000004 (Paramount of OR);Paramount of OR;YB20 (OPEX IN COS);20000004;Refining
2000000013;Alon Bakersfield Hld;1710 (Delek US Holdings, Inc.);20000005 (Alon Bakersfield Hld);Alon Bakersfield Hld;"YB40 (G&A; D&A IN COS)";20000005;Refining
2000000014;Delek Refining, Inc.;1710 (Delek US Holdings, Inc.);20000011 (Delek Refining, Inc.);Delek Refining, Inc.;"YB40 (G&A; D&A IN COS)";20000011;Refining
2000000015;Delek U.S. Refining;1710 (Delek US Holdings, Inc.);20000012 (Delek U.S. Refining);Delek U.S. Refining;"YB40 (G&A; D&A IN COS)";20000012;Refining
2001000001;EMULSION/PAV ASPHALT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000002;BSR CRUDE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000003;PROPYLENE SPLITTER;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000004;HDS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000005;REFORMER;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000006;FCCU;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000008;CLE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000009;LIGHT DISTILLATE HYD;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000010;FUEL GASTREATER;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000011;ALKY;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000014;NORTH SIDE FLARE SYS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000015;GASOIL HYDROTREATER;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000016;SOUTHSIDE FLARE-ZONE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000017;PDA UNIT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000018;BOILERS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000020;WASTE WATER TREATING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000022;BUNDLE SLAB;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000024;STEAM UNIT & UTILITI;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000025;AROMEX;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000026;C-8 COLUMN;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000027;SOLID WASTE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000028;SLE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000031;RELIABILITY;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000032;SUPPLY CHAIN;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000033;BUILDING & GROUNDS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000034;PLANT SAFETY SUPERVI;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000035;PIPELINES;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000036;LABORATORY;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000037;TANKS & BLENDING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000038;GARAGE/AUTO MAINTENA;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000039;OFFICE SERVICES;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000040;WAREHOUSE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000041;LOADING & RECEIVING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000042;MAINTENANCE OVERHEAD;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000043;ELECTRICAL DISTRIBUT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000044;PLANNING & COORDINAT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000045;OFFICE ADMINISTRATIO;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000046;REFINING OVERHEAD;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000047;ENVIRONMENTAL;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000048;INSPECTION;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000049;BSR - IT OPEX;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000050;CENTRAL MX MECHANICS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000051;CENTRAL MX PIPEFITTE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000052;PROCESS SAFETY;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000053;CENTRAL MX INSTRUMEN;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000054;EMERGENCY RESPONSE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000055;VPP;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000056;MECHANICAL ENGINEERI;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000058;WASTE WATER SYSTEM;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000061;TRAINING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000062;BSR - IT G&A;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000068;#1 SRU SCOT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000069;#1 SRU;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000070;RAW WATER TREATING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000071;#2 SRU;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000072;#2 SRU SCOT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000073;GROUNDWATER REMEDIAT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000074;SOUR WATER STRIPPER;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000075;PRU;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000077;LOW SULFUR GASOLINE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000080;DHT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000089;RICHMOND BEACH TERM;1710 (Delek US Holdings, Inc.);20011001 (Alon Asphalt Company);Alon Asphalt Company;YB20 (OPEX IN COS);20011001;Corporate
2001000090;BIG SPRING-ACC TERM;1710 (Delek US Holdings, Inc.);20011001 (Alon Asphalt Company);Alon Asphalt Company;YB20 (OPEX IN COS);20011001;Corporate
2001000091;ALON ASPHALT COMPANY;1710 (Delek US Holdings, Inc.);20011001 (Alon Asphalt Company);Alon Asphalt Company;YB20 (OPEX IN COS);20011001;Corporate
2001000235;REFINING SPLIT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001000250;LEGAL;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001000750;RAIL TRANSPORT - BSR;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001001005;SW BR HYB TRAD MINUS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001001008;BIG SPRING REFINERY;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001001012;ASPHALT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001001026;RETAIL SERVICES;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001001211;PROJECT DEVELOP-BSR;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001001221;ACCOUNTING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001001250;TURNAROUND;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001002010;ALON USA, LP;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001010301;PIPELINES/TERMINALS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010303;HAWLEY PRODUCT TERMI;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010304;WICHITA FALLS PRODUC;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010305;DUNCAN PRODUCT TERMI;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010306;ABILENE PRODUCT TERM;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010307;UNALLOCATD COST-OPEX;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001010502;BRANDED MKT - SW;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001010507;MARKETING;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001010508;MARKETING-UNBRANDED;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001010519;MARKETING-PMT CARDS;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001010522;BRANDED DISTR SALES;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001011312;DFW P/L OPER EXP-SW;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001012311;OPR EXP-FINTEX W P/L;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001060003;PRODUCT;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2001060155;EL PASO, TX- WESTERN;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;YB20 (OPEX IN COS);20012001;Refining
2001068110;CRUDE;1710 (Delek US Holdings, Inc.);20012001 (BSR - Crude Refinery);BSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20012001;Refining
2002000001;PRODUCT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000002;LO WHOLESALE SALES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000003;CRUDE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000004;ASPHALT TERMINALS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000005;LO PLANT DIST & TRAF;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000006;HENDERSON RAIL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000007;LO MUSKOGEE ASP TERM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000008;LO HENDERSON ASP TER;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000009;DKEP-MEMPHIS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000010;LO MUSKOGEE TERM-FR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000011;LO CRUDE OIL GATH;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000012;LO PALINE PIPELINE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000013;LO PROP TERM-MEMPHIS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000014;RAIL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000015;LO ELECTRICITY PURCH;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000016;LO FUELS BURNED;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000017;LO CRUDE UNIT #4;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000018;LO ALKY & GAS UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000019;LO ISOMERIZATION UNT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000020;LO FL CAT CRACK UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000021;LO NO 8 DIESEL HYDRO;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000022;LO UNIF & PLAT UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000023;LO DIST UNIF UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000024;LO DEASPHALTING UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000025;LO GAS OIL HYD UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000026;LO GAS CONCENTR UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000027;LO #15 SOD HYDR UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000028;LO ASPHALT OXID UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000029;LO SULFUR REC/AM UNT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000030;LO #18 SOD HYDR UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000031;LO POLYM MOD ASP FAC;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000032;LO HYDROGEN PLANT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000033;"LO OPER ""A"" PROC GEN";1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000034;LO LUBE OIL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000035;LO LIGHT OIL TREATNG;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000036;LO #4 & #11 STILL OP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000037;LO #7,9,10 STILL OP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000038;LO #5,14,42 STILL OP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000039;LO STILL OP #1 UNIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000040;LO BOILER FIREMAN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000041;LO PUMPERS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000042;LO WATER SYS CONTR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000043;LO STEAM PLANT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000044;LO WELL WATER;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000045;LO PURCHASED WATER;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000046;LO COOLING WATER;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000047;LO COMPRESSED AIR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000048;LO NITROGEN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000049;LO STR TANKS & PLINE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000050;LO LOADING RACKS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000051;LO PROT COATING PACK;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000052;LO REF FLARE/PMP SYS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000053;DKL TANKAGE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000054;DKL-LIGHT OIL RACK;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000055;PROJ DEVELOPMENT-EDR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000056;LO ENVIRONMENTAL ENG;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000057;LO PROC SAFETY MGMT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000058;LO WASTE WATER FAC;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
